2021-06-10 21:20,Tcg Player Market,$22.88
2021-06-11 07:23,Tcg Player Market,$ 22.49
2021-06-11 11:43,Tcg Player Market,$ 21.72
2021-06-11 15:54,Tcg Player Market,$ 20.68
2021-06-12 09:32,Tcg Player Market,$ 20.65
2021-06-12 10:56,Tcg Player Market,$ 20.63
2021-06-12 16:28,Tcg Player Market,$ 20.41
2021-06-12 19:49,Tcg Player Market,$ 20.06
2021-06-13 08:17,Tcg Player Market,$ 20.10
2021-06-13 12:06,Tcg Player Market,$ 19.63
2021-06-13 18:46,Tcg Player Market,$ 19.57
2021-06-14 09:00,Tcg Player Market,$ 19.41
2021-06-14 12:00,Tcg Player Market,$ 19.49
2021-06-14 15:00,Tcg Player Market,$ 19.49
2021-06-15 09:00,Tcg Player Market,$ 19.01
2021-06-15 12:00,Tcg Player Market,$ 18.93
2021-06-15 15:00,Tcg Player Market,$ 18.90
2021-06-15 18:00,Tcg Player Market,$ 18.92
2021-06-15 21:00,Tcg Player Market,$ 18.90
2021-06-16 09:00,Tcg Player Market,$ 18.75
2021-06-16 12:00,Tcg Player Market,$ 18.77
2021-06-16 15:00,Tcg Player Market,$ 18.78
2021-06-16 18:00,Tcg Player Market,$ 18.80
2021-06-17 09:00,Tcg Player Market,$ 18.68
2021-06-17 13:14,Tcg Player Market,$ 18.19
2021-06-17 15:00,Tcg Player Market,$ 18.22
2021-06-17 21:00,Tcg Player Market,$ 18.96
2021-06-18 09:00,Tcg Player Market,$ 18.09
2021-06-18 13:05,Tcg Player Market,$ 18.00
2021-06-18 15:00,Tcg Player Market,$ 18.00
2021-06-18 18:00,Tcg Player Market,$ 18.35
2021-06-19 09:00,Tcg Player Market,$ 18.55
2021-06-19 13:21,Tcg Player Market,$ 18.76
2021-06-19 15:33,Tcg Player Market,$ 18.76
2021-06-19 18:00,Tcg Player Market,$ 18.71
2021-06-20 09:00,Tcg Player Market,$ 18.76
2021-06-20 12:00,Tcg Player Market,$ 18.68
2021-06-20 15:00,Tcg Player Market,$ 18.88
2021-06-21 09:00,Tcg Player Market,$ 21.59
2021-06-21 12:00,Tcg Player Market,$ 20.99
2021-06-21 15:00,Tcg Player Market,$ 21.59
2021-06-21 18:47,Tcg Player Market,$ 21.99
2021-06-22 15:00,Tcg Player Market,$ 21.12
2021-06-22 18:00,Tcg Player Market,$ 21.35
2021-06-23 09:00,Tcg Player Market,$ 21.01
2021-06-23 12:00,Tcg Player Market,$ 21.04
2021-06-23 15:00,Tcg Player Market,$ 20.41
2021-06-24 12:00,Tcg Player Market,$ 19.85
2021-06-24 15:00,Tcg Player Market,$ 19.75
2021-06-24 18:00,Tcg Player Market,$ 19.71
2021-06-25 09:00,Tcg Player Market,$ 19.48
2021-06-25 12:00,Tcg Player Market,$ 19.97
2021-06-25 15:00,Tcg Player Market,$ 19.94
2021-06-25 18:00,Tcg Player Market,$ 19.72
2021-06-26 09:00,Tcg Player Market,$ 18.32
2021-06-26 12:00,Tcg Player Market,$ 18.27
2021-06-26 15:00,Tcg Player Market,$ 18.35
2021-06-26 18:00,Tcg Player Market,$ 18.77
2021-06-27 09:00,Tcg Player Market,$ 20.41
2021-06-27 12:00,Tcg Player Market,$ 20.29
2021-06-27 15:00,Tcg Player Market,$ 20.55
2021-06-27 20:42,Tcg Player Market,$ 19.16
2021-06-28 07:29,Tcg Player Market,$ 18.80
2021-06-28 09:00,Tcg Player Market,$ 19.79
2021-06-28 12:00,Tcg Player Market,$ 19.97
2021-06-28 15:00,Tcg Player Market,$ 20.58
2021-06-28 18:00,Tcg Player Market,$ 19.84
2021-06-29 09:00,Tcg Player Market,$ 21.66
2021-06-29 12:00,Tcg Player Market,$ 21.35
2021-06-29 15:00,Tcg Player Market,$ 19.45
2021-06-29 18:00,Tcg Player Market,$ 18.67
2021-06-29 21:14,Tcg Player Market,$ 19.02
2021-06-30 09:00,Tcg Player Market,$ 20.74
2021-06-30 12:00,Tcg Player Market,$ 20.55
2021-06-30 15:00,Tcg Player Market,$ 21.27
2021-06-30 21:00,Tcg Player Market,$ 21.49
2021-07-01 09:00,Tcg Player Market,$ 21.92
2021-07-01 12:00,Tcg Player Market,$ 21.96
2021-07-01 15:00,Tcg Player Market,$ 22.00
2021-07-01 18:03,Tcg Player Market,$ 22.00
2021-07-02 09:00,Tcg Player Market,$ 22.25
2021-07-02 11:49,Tcg Player Market,$ 23.25
2021-07-02 18:00,Tcg Player Market,$ 23.25
2021-07-05 06:56,Tcg Player Market,$ 25.49
